product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
oWt4r9r9oC1i,toys,442.0,20.0,16.0,14.0
HcvOassQq76f,toys,292.0,18.0,10.0,15.0
ULlopeM6z9gn,sports_leisure,6150.0,20.0,20.0,20.0
GTCMXPRmyaDo,toys,750.0,25.0,13.0,14.0
NWfh4D4yYlqc,toys,500.0,40.0,8.0,30.0
c9xGP14dm0oR,toys,933.0,28.0,15.0,25.0
bvfEhLQtYnhb,toys,1150.0,26.0,31.0,26.0
r0YGuNU1uijS,sports_leisure,1563.0,20.0,16.0,17.0
qOiDnN39CMGm,toys,6550.0,38.0,30.0,28.0
5eEOa2yby5uS,toys,1417.0,19.0,19.0,19.0
dj5jppti58YV,toys,1225.0,19.0,23.0,16.0
JcISlsAdouWg,fashion_bags_accessories,200.0,16.0,2.0,11.0
O6lKWZ5coKbF,sports_leisure,4650.0,36.0,31.0,31.0
MTxEdQA5lha5,toys,150.0,28.0,5.0,14.0
7y71l7HF97ED,toys,475.0,20.0,14.0,18.0
RepVMI5KCfFQ,toys,475.0,35.0,21.0,30.0
srvU0XsdWXs7,toys,7700.0,28.0,55.0,37.0
31ok83sB6z8p,toys,6050.0,38.0,30.0,28.0
OC0OzjmplmGc,toys,400.0,19.0,13.0,19.0
hKAQ99SlEdSb,health_beauty,250.0,23.0,7.0,15.0
zPoemNK2xKdn,toys,400.0,20.0,20.0,20.0
KHs2l6mDWrFL,toys,200.0,29.0,7.0,16.0
hm0kG6bz215p,toys,500.0,19.0,7.0,11.0
CCrvoBA46CNs,office_furniture,2600.0,40.0,45.0,39.0
gjsxGunzOphK,toys,1800.0,30.0,22.0,22.0
MdDlAtfirALD,toys,550.0,27.0,10.0,22.0
Bc3C6RByI79Q,toys,300.0,18.0,18.0,18.0
PZ2dUf4ARrHC,office_furniture,9150.0,35.0,52.0,35.0
wfgxqNULsGwT,toys,1300.0,18.0,28.0,18.0
f2X8w9ugw8Ws,toys,375.0,33.0,17.0,33.0
WztHUgfcz0AS,toys,5000.0,40.0,9.0,105.0
ZTsfMadzXGDu,sports_leisure,2500.0,20.0,11.0,11.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
E9OiMOkPkNam,toys,335.0,17.0,11.0,16.0
bIEg5jBI5qCt,office_furniture,16133.0,63.0,59.0,25.0
i8rOWNVCU8SG,toys,200.0,17.0,11.0,15.0
aZxB6BEMgGHr,toys,1450.0,20.0,20.0,20.0
jDnL0ueZqHPO,toys,16125.0,81.0,7.0,83.0
sPiQxH4jxtYJ,toys,16100.0,35.0,65.0,44.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
yrCUk8AXHy6S,furniture_decor,100.0,16.0,3.0,23.0
BAlFpRGKJ5X8,toys,550.0,50.0,10.0,25.0
EWUacsMkuA5U,toys,100.0,21.0,9.0,14.0
q3RSfjASl8JJ,toys,3150.0,30.0,27.0,26.0
oARv5Rawp5k6,housewares,553.0,18.0,9.0,15.0
8IhgV2nH9kXE,health_beauty,700.0,25.0,12.0,19.0
X4vP4JjfMkEG,toys,50.0,18.0,18.0,12.0
mnGcw2kriqKU,bed_bath_table,1350.0,44.0,2.0,35.0
jjuUt1Fp9kX7,baby,10750.0,38.0,47.0,44.0
dY4V4dXBbIkn,toys,1300.0,30.0,30.0,35.0
bfkYf8WcDtMl,toys,250.0,16.0,5.0,15.0
Vl7vbCH8gwgn,toys,750.0,20.0,58.0,21.0
izrEzYVXirIB,toys,700.0,42.0,25.0,15.0
DL5BHCpE7rrL,bed_bath_table,835.0,40.0,9.0,33.0
YWxNxMu4wOKG,toys,1050.0,36.0,24.0,22.0
8bMkmVbyYHkI,health_beauty,4350.0,16.0,16.0,16.0
M1xbu1rZHmdW,toys,3775.0,35.0,30.0,30.0
MXIDpBL8zOVA,toys,1350.0,27.0,9.0,18.0
2Vpm56i1ehPw,toys,500.0,25.0,15.0,11.0
V5kCKiXymtWb,toys,300.0,22.0,12.0,17.0
7AdHMcUA45kV,toys,150.0,43.0,13.0,14.0
wPUdAGg8JMPE,toys,400.0,30.0,30.0,40.0
tNr8FRpwtNAm,toys,12325.0,54.0,64.0,18.0
LYzz6wB2hnft,toys,750.0,60.0,8.0,33.0
Bp2UR8L9Q9VG,toys,1375.0,30.0,6.0,22.0
j8R0KKuILPfQ,toys,250.0,23.0,14.0,28.0
EVYOKQqIJQyn,cool_stuff,350.0,16.0,11.0,11.0
fO2qE4AoMtBT,toys,3800.0,23.0,23.0,23.0
kudPmCkNIp37,health_beauty,800.0,21.0,4.0,15.0
EOMmoU9dzefx,toys,425.0,22.0,14.0,21.0
2kwC7nBYwqDA,toys,100.0,20.0,4.0,20.0
1ZBHDvlyL6yQ,cool_stuff,1650.0,23.0,68.0,25.0
GzZp44Pb9imi,toys,200.0,16.0,9.0,11.0
XSKMvmsIsmJW,toys,1050.0,22.0,15.0,20.0
l3AitcOfPiRC,toys,250.0,17.0,15.0,16.0
BQ7HqMwH5ToQ,toys,225.0,16.0,7.0,11.0
JVxWzxoqkIPh,cool_stuff,10664.0,61.0,63.0,35.0
ipm0JHd1Uo60,toys,1092.0,30.0,26.0,22.0
9o5aGPLpSZGU,office_furniture,9725.0,53.0,52.0,17.0
jrc0v3ZRw6Zg,bed_bath_table,800.0,20.0,20.0,20.0
tfgKHMdnTKpJ,toys,425.0,17.0,11.0,14.0
bFMssPOBJiPp,office_furniture,11875.0,57.0,55.0,22.0
fv7KNAysdXlN,toys,260.0,21.0,16.0,20.0
Svw6toeCSAEv,toys,660.0,21.0,16.0,16.0
2uela1gZHPv4,toys,400.0,30.0,5.0,30.0
qeFwzEB1hCse,sports_leisure,150.0,20.0,10.0,15.0
amwdhnETyWkj,toys,200.0,25.0,5.0,12.0
d2HOSdzAEMqU,toys,80.0,16.0,11.0,11.0
VPceosstem3u,toys,200.0,16.0,14.0,15.0
3zGWOqdq6B80,musical_instruments,1300.0,42.0,8.0,38.0
XrQ7ZHlRhKg8,furniture_decor,600.0,30.0,4.0,20.0
hKAQ99SlEdSb,health_beauty,250.0,23.0,7.0,15.0
508r9y2t4zJK,housewares,5675.0,25.0,25.0,60.0
0YrzbwVz9urq,sports_leisure,12400.0,20.0,25.0,12.0
vV7IhSHaODtJ,toys,1075.0,21.0,15.0,15.0
jrc0v3ZRw6Zg,bed_bath_table,800.0,20.0,20.0,20.0
YZ20SXDhqgVz,toys,250.0,22.0,12.0,17.0
SurWs3YXFxus,toys,50.0,16.0,14.0,14.0
2TPTs8cXonwp,toys,983.0,24.0,26.0,22.0
HDq02GU8zCWs,toys,3008.0,32.0,45.0,32.0
0pW0IKLw9f9p,toys,7550.0,60.0,20.0,29.0
ZgPsice9WNfx,toys,350.0,18.0,15.0,15.0
9GQoFcKJHapK,watches_gifts,269.0,17.0,11.0,13.0
wDJffbvgUaek,toys,650.0,25.0,35.0,30.0
2KLdCRC3moTd,toys,1800.0,38.0,10.0,38.0
jrc0v3ZRw6Zg,bed_bath_table,800.0,20.0,20.0,20.0
B9n1pJO1Pyv2,toys,400.0,32.0,4.0,45.0
SsI3XinUiWZ2,toys,8150.0,35.0,60.0,40.0
m4yX2xoQqKHN,toys,1850.0,23.0,2.0,26.0
F4WnpPZmaHGZ,toys,1300.0,27.0,12.0,19.0
WpmmfrUqLi79,health_beauty,350.0,22.0,12.0,17.0
wPUdAGg8JMPE,toys,400.0,30.0,30.0,40.0
IJR5KmFASqIC,toys,750.0,20.0,13.0,13.0
bjhBjakxLycc,toys,704.0,25.0,22.0,23.0
i8rOWNVCU8SG,toys,200.0,17.0,11.0,15.0
D5eFQj3FcMjj,fashion_bags_accessories,200.0,16.0,16.0,16.0
5LRdY9AiWfVJ,toys,1000.0,16.0,8.0,14.0
FLNnxc5ri41t,health_beauty,304.0,20.0,15.0,15.0
DMhIcOYsIDHh,toys,150.0,45.0,10.0,11.0
eegN2sKIcfnd,toys,200.0,16.0,11.0,11.0
QzAC1fDWMbmk,toys,100.0,11.0,11.0,11.0
kTigHqVNgNGf,toys,150.0,16.0,16.0,16.0
nFZKtmOCvng2,toys,300.0,16.0,5.0,15.0
IEjcCzPdKYyF,toys,2600.0,41.0,8.0,36.0
zbOpRaWbl8I1,toys,575.0,30.0,11.0,17.0
fdscFo5A9Vjz,toys,500.0,52.0,6.0,40.0
eW5MrIvtzH5a,toys,350.0,19.0,12.0,13.0
W3IIy0dnIfkU,,200.0,16.0,2.0,11.0
kYkA7a8DF72i,sports_leisure,8809.0,52.0,52.0,17.0
Tai7pG4RmkaF,toys,525.0,15.0,29.0,33.0
o3ZdGYbGLVPH,toys,6794.0,38.0,24.0,50.0
z0SkWXtIgsX2,sports_leisure,4550.0,20.0,20.0,20.0
v5lnjBHAi1IE,sports_leisure,800.0,16.0,2.0,11.0
1Shu25hw8jmU,sports_leisure,150.0,16.0,16.0,11.0
cP5wPqLKatud,toys,2150.0,50.0,20.0,30.0
Mi9k1dRSqLhA,toys,1000.0,42.0,25.0,15.0
auVcZTvqufEl,toys,225.0,17.0,11.0,13.0
9XqOhSTulFCC,sports_leisure,3650.0,60.0,15.0,15.0
AmW6b8ab0bHl,toys,200.0,16.0,12.0,16.0
cx0zzVXj6Wht,fashion_shoes,3000.0,36.0,37.0,16.0
8hDSu1ubFo2B,health_beauty,550.0,17.0,9.0,13.0
3TLFvet7DT85,toys,6300.0,38.0,30.0,28.0
UDTg5N3f6Dk3,toys,400.0,20.0,13.0,13.0
1h5LvzRLO6Ft,toys,200.0,16.0,2.0,11.0
Gvk6GWtgVh4r,toys,887.0,30.0,22.0,20.0
9eE5fhtk7LzX,toys,750.0,30.0,10.0,28.0
KGHXuQ9KaPZp,baby,600.0,20.0,13.0,13.0
StIl0lwQ248u,toys,700.0,25.0,25.0,25.0
izrEzYVXirIB,toys,700.0,42.0,25.0,15.0
BEM2yvQU9UiA,toys,2200.0,23.0,23.0,20.0
0cm7Cd4IojMT,toys,2400.0,16.0,40.0,15.0
HYSeU6rgX0tJ,toys,16450.0,44.0,70.0,32.0
KMlqZ2p4xOEZ,baby,13100.0,38.0,47.0,44.0
tkmYjcJbNhMf,toys,7500.0,55.0,18.0,45.0
cMT81dv2co1e,toys,2200.0,46.0,9.0,32.0
nm1uJDDgLvRu,toys,438.0,18.0,10.0,14.0
1Shu25hw8jmU,sports_leisure,150.0,16.0,16.0,11.0
E0wO0I28vexS,health_beauty,371.0,20.0,16.0,16.0
kpaWBO7LJ3AD,toys,560.0,19.0,13.0,17.0
QswxUPYwgvyE,toys,1500.0,34.0,7.0,32.0
pK3RXgL02EpR,toys,400.0,28.0,10.0,13.0
KGHXuQ9KaPZp,baby,600.0,20.0,13.0,13.0
MTzI0Qdw5B51,toys,500.0,19.0,16.0,16.0
TdryLJINHQ9O,toys,800.0,30.0,10.0,30.0
E8ihb8gpOqWE,health_beauty,1400.0,19.0,28.0,17.0
QnWuLMJbKwxJ,toys,1600.0,46.0,3.0,34.0
21mDtUST4dWx,health_beauty,380.0,17.0,11.0,13.0
xVon3IOQuCJL,toys,1350.0,36.0,5.0,30.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
J26CMGZY7GMn,toys,1625.0,29.0,21.0,21.0
O4EAcHbhFFE7,toys,300.0,16.0,11.0,11.0
K8PZ3U1il6K8,toys,820.0,18.0,12.0,16.0
kpaWBO7LJ3AD,toys,560.0,19.0,13.0,17.0
nKAXBTX6zViK,toys,5636.0,40.0,27.0,31.0
WS0Rra2yetui,toys,2000.0,33.0,44.0,19.0
E2e06ABe4gD0,toys,400.0,18.0,18.0,18.0
wuMS6OZZvULo,toys,300.0,16.0,10.0,19.0
bqAlHOx5dJiy,health_beauty,3575.0,21.0,18.0,22.0
gW3KS3THAKBK,toys,650.0,43.0,16.0,27.0
Z1Jetj1waP2t,toys,5550.0,28.0,55.0,37.0
bXSxvy6jL1DU,fashion_bags_accessories,100.0,16.0,13.0,11.0
1ovXmkgFWWYQ,toys,1050.0,20.0,10.0,20.0
i8rOWNVCU8SG,toys,200.0,17.0,11.0,15.0
KGHXuQ9KaPZp,baby,600.0,20.0,13.0,13.0
L2NBqZlceabM,toys,1550.0,18.0,31.0,25.0
fJOMyLSpholI,toys,200.0,20.0,2.0,15.0
GSXMbll4gbbN,toys,500.0,20.0,7.0,14.0
qhE3DELUrWHC,toys,8267.0,52.0,52.0,17.0
G53QBIOhu1EG,toys,300.0,16.0,12.0,15.0
gpYLLEaybRRe,perfumery,50.0,16.0,5.0,11.0
G6YrV5IEf7Om,toys,100.0,28.0,13.0,12.0
MTF6jOrw4DnG,toys,600.0,18.0,13.0,15.0
ZotAC4foB4Oc,toys,400.0,25.0,20.0,20.0
tqhy47Hx4n89,toys,660.0,19.0,14.0,16.0
h1VeUcZhUdTI,toys,2225.0,37.0,12.0,20.0
3F55rOsZavPn,cool_stuff,4950.0,48.0,46.0,15.0
LwxpEUOhjGth,toys,100.0,20.0,15.0,15.0
LiuvnZbZDHcg,toys,100.0,16.0,5.0,16.0
GmgXGONutNxg,baby,6600.0,45.0,25.0,35.0
EyUuYsGHu5Dp,toys,700.0,39.0,30.0,29.0
97I7i6BQRjqd,toys,200.0,28.0,10.0,13.0
rElnOdSwdP63,fashion_bags_accessories,100.0,16.0,9.0,11.0
5BD14x86K9AJ,toys,200.0,16.0,12.0,16.0
uRiPhca2qKW1,toys,350.0,21.0,26.0,21.0
TdryLJINHQ9O,toys,800.0,30.0,10.0,30.0
Gl8lTOaqomLU,toys,5200.0,45.0,54.0,15.0
SsI3XinUiWZ2,toys,8150.0,35.0,60.0,40.0
PXmwtMNqeLS6,toys,150.0,18.0,9.0,11.0
EurJYuMniSRE,toys,1225.0,27.0,26.0,26.0
OC0OzjmplmGc,toys,400.0,19.0,13.0,19.0
oUaq0Emczjrp,toys,175.0,23.0,21.0,21.0
VyCf5it8YfW1,toys,3800.0,28.0,30.0,25.0
gk1D6hLknvpw,toys,500.0,18.0,14.0,17.0
IsrbaRfSpMhb,toys,313.0,17.0,7.0,13.0
HDq02GU8zCWs,toys,3008.0,32.0,45.0,32.0
rQgSMxmlXGkG,bed_bath_table,1650.0,44.0,2.0,35.0
qOiDnN39CMGm,toys,6550.0,38.0,30.0,28.0
x2473gHktSB1,toys,900.0,25.0,12.0,38.0
168ohCOO2sow,toys,750.0,16.0,12.0,15.0
YJPboXh0755r,kitchen_dining_laundry_garden_furniture,1100.0,20.0,16.0,30.0
ZfYTKaCCPXz7,sports_leisure,1300.0,31.0,35.0,31.0
CLEWRJ0lbmI5,toys,8683.0,54.0,64.0,31.0
ch26pynh9FL6,sports_leisure,1182.0,21.0,16.0,17.0
eVLftGb9CD4B,toys,1550.0,68.0,9.0,43.0
0VLi0yVPIBpF,toys,1000.0,24.0,13.0,15.0
bjwDW0C4daSk,toys,150.0,20.0,6.0,14.0
Jois5FuvGqWO,health_beauty,175.0,18.0,22.0,16.0
ZjwdAsCJqozH,toys,200.0,16.0,2.0,11.0
PX0tdwEHT1P4,toys,300.0,16.0,11.0,20.0
8hGjOEg8vMHb,toys,700.0,43.0,16.0,27.0
K8eR13zxvn7n,sports_leisure,450.0,17.0,15.0,14.0
0DoQRZJFrIMa,toys,650.0,24.0,14.0,18.0
S0kWNAYK3hpd,fashion_bags_accessories,300.0,21.0,9.0,13.0
ymZvN9XtTHxn,toys,1110.0,19.0,11.0,18.0
OqHOcvUtnJRv,luggage_accessories,284.0,16.0,14.0,15.0
mLWhDEnUDscy,bed_bath_table,1700.0,34.0,7.0,32.0
MXIDpBL8zOVA,toys,1350.0,27.0,9.0,18.0
NlSKzeRtLN0h,toys,625.0,27.0,11.0,15.0
jyqvHPkDKFDV,toys,567.0,26.0,12.0,26.0
UEWSYx9mpvwU,toys,750.0,38.0,12.0,25.0
jc5ftGk9kUer,toys,100.0,17.0,4.0,13.0
SESkOgF0nWnh,cool_stuff,1600.0,42.0,25.0,15.0
oIRD3dPSlCQE,toys,2700.0,35.0,9.0,34.0
ssZQDTdv1ISb,toys,400.0,34.0,4.0,22.0
lMhB12pFkWjk,toys,350.0,19.0,7.0,12.0
WEDPNfPsrheI,toys,150.0,16.0,16.0,11.0
26TCLiuQ4VRT,toys,2400.0,42.0,25.0,15.0
0L09m6sfzbdM,toys,366.0,17.0,14.0,16.0
pD4TnfacE71h,toys,200.0,17.0,11.0,15.0
1cPn3wB8ok31,toys,50.0,20.0,15.0,15.0
MXfRU6BvSbFp,cool_stuff,15350.0,47.0,40.0,47.0
DAiLlNnCYTlc,sports_leisure,250.0,16.0,17.0,22.0
kmzH2nGcDT9t,sports_leisure,200.0,16.0,7.0,12.0
lLFhT8y1mPKV,toys,2400.0,33.0,10.0,16.0
Djhx8wxXNBcS,toys,500.0,50.0,11.0,40.0
hpHCXLhysZkh,toys,100.0,16.0,3.0,15.0
Vyrbz6yeZnIN,toys,350.0,20.0,10.0,15.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
9Ire6qSk4Om6,toys,200.0,18.0,10.0,18.0
nQflyEP9dhCR,bed_bath_table,1350.0,46.0,2.0,36.0
1ffebT9EkzfW,health_beauty,300.0,19.0,12.0,13.0
508r9y2t4zJK,housewares,5675.0,25.0,25.0,60.0
IJR5KmFASqIC,toys,750.0,20.0,13.0,13.0
mr3L3vKkTVYK,health_beauty,1200.0,20.0,20.0,20.0
PZD67QhnCkI2,pet_shop,102.0,20.0,6.0,13.0
x2473gHktSB1,toys,900.0,25.0,12.0,38.0
77CHRsfsfuvy,toys,100.0,16.0,9.0,11.0
SESkOgF0nWnh,cool_stuff,1600.0,42.0,25.0,15.0
SvjmYI42lU1V,toys,200.0,16.0,4.0,11.0
unyXXeCSrRdJ,toys,264.0,17.0,14.0,16.0
zmlBaWwZ31tJ,toys,2100.0,23.0,40.0,16.0
8RPVxbvn4wxa,sports_leisure,1032.0,17.0,15.0,16.0
acsEVN46KLLB,toys,300.0,29.0,7.0,16.0
ova0qDj5EByh,bed_bath_table,350.0,47.0,4.0,35.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
Zq51fGk14bnz,toys,460.0,22.0,13.0,19.0
iLbSgqBwaNMN,toys,8150.0,39.0,20.0,46.0
Qwv1YrdozkaC,toys,767.0,16.0,16.0,17.0
e99ZcFiqQtJw,toys,50.0,20.0,10.0,15.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
wX2JiLUaLdmV,toys,375.0,17.0,12.0,17.0
PJxDa1BiwKkC,toys,900.0,36.0,10.0,19.0
pIsDRb4xbzyD,watches_gifts,350.0,16.0,14.0,11.0
iRL67gYkWr3H,drinks,700.0,20.0,20.0,20.0
CUpJLidPfIW1,toys,350.0,47.0,4.0,35.0
fv7KNAysdXlN,toys,260.0,21.0,16.0,20.0
2fU9tOpIRxTW,sports_leisure,600.0,16.0,6.0,15.0
H6EbpVsFlm5M,toys,200.0,19.0,19.0,19.0
il359SUldrBK,toys,350.0,16.0,11.0,11.0
poHhc7YTT3K9,toys,2000.0,33.0,44.0,19.0
ZmBu43wEvBlb,toys,1000.0,35.0,10.0,20.0
3BiogNRRKnAV,bed_bath_table,850.0,48.0,13.0,37.0
nHtbuH9WMBnD,perfumery,200.0,20.0,15.0,15.0
qh5eo3eA22JD,toys,7150.0,17.0,8.0,32.0
G6QsRYZ1YsAN,toys,117.0,15.0,4.0,12.0
KTx5oEBhlX2P,toys,83.0,13.0,8.0,12.0
y7dHNMTJXu2R,toys,346.0,18.0,10.0,13.0
lsE6ahqdhx7Y,toys,1700.0,43.0,24.0,31.0
XULp2AYmG1ft,cool_stuff,450.0,34.0,15.0,17.0
7a2JQPwYiM1v,toys,902.0,19.0,21.0,16.0
eqcNvbquuO8m,toys,2200.0,30.0,20.0,22.0
gytiHCk1h8bB,toys,150.0,18.0,18.0,18.0
SCSDgAcntnsM,sports_leisure,2200.0,60.0,18.0,18.0
Gk41n3wP7E6n,toys,481.0,21.0,14.0,19.0
qaSsMevC3eHU,toys,1800.0,55.0,7.0,23.0
iRfmqpDKq7k7,toys,1700.0,34.0,7.0,32.0
v39MTKX2lpCG,toys,550.0,20.0,27.0,11.0
fJOMyLSpholI,toys,200.0,20.0,2.0,15.0
GS9BwRCKDzlt,toys,900.0,44.0,24.0,31.0
kfUTZjohUX2s,toys,550.0,19.0,18.0,17.0
LRc5EQZu4snz,toys,3700.0,31.0,33.0,32.0
o2ZpzmziYkuL,toys,317.0,19.0,15.0,17.0
FYwSFXcDOKLA,toys,750.0,16.0,12.0,15.0
O0jk4ZxNKxAs,toys,167.0,19.0,11.0,13.0
DsbBlnwdDCB8,toys,151.0,19.0,16.0,16.0
NDjTgwCB0TgB,toys,300.0,16.0,14.0,11.0
ANT4x2GMiSmp,toys,400.0,18.0,12.0,14.0
KW7vEObobNMq,toys,1900.0,47.0,7.0,35.0
Za9F44E8BZ0I,toys,1400.0,45.0,30.0,20.0
iV8IDeE3ZGmI,toys,2555.0,55.0,17.0,48.0
IEZOfklmfEJd,perfumery,300.0,16.0,10.0,11.0
ZoxnCk8YEebS,toys,850.0,40.0,40.0,12.0
KzcWheFb5szM,toys,600.0,25.0,6.0,24.0
fm1qL15uVyQ4,toys,400.0,21.0,11.0,11.0
lMviqyW62imh,health_beauty,367.0,24.0,14.0,23.0
b0Q1ZbKwgdbT,toys,4050.0,17.0,11.0,13.0
YD2ltug6xC68,sports_leisure,225.0,18.0,15.0,16.0
fktVsMNpQcuY,toys,563.0,20.0,12.0,14.0
KiLOR5XLpabf,toys,325.0,16.0,9.0,13.0
PUwrXVOioydb,toys,240.0,19.0,12.0,14.0
czNvn7U15zTa,health_beauty,1250.0,30.0,12.0,16.0
pmNZ7Jw8ZG0I,toys,683.0,57.0,4.0,28.0
3sKOVLF5rSkN,toys,1150.0,90.0,10.0,15.0
0x4ni1JSpYau,cool_stuff,9350.0,50.0,28.0,40.0
TLGhKgiIf5Yf,toys,150.0,16.0,14.0,11.0
VcRU5d314wk8,toys,16550.0,22.0,65.0,40.0
6dW8OEGvkfD9,toys,200.0,16.0,15.0,16.0
DRB1WiwI2VHK,toys,1450.0,20.0,20.0,11.0
bHkh54bGDKRq,toys,5800.0,36.0,31.0,31.0
fJOMyLSpholI,toys,200.0,20.0,2.0,15.0
G1IY1oEEODhg,toys,416.0,18.0,9.0,13.0
wdV7yJzaz3Su,toys,4338.0,17.0,12.0,14.0
3H7nJ3Wp12et,toys,350.0,17.0,17.0,17.0
qqnbOz1wLlNm,toys,150.0,16.0,7.0,15.0
Ph7gx9xXX1Y1,toys,100.0,16.0,3.0,11.0
35LeN5k9U6ir,construction_tools_construction,200.0,16.0,5.0,11.0
5mKFLFquGKaV,toys,1500.0,20.0,20.0,20.0
FYwSFXcDOKLA,toys,750.0,16.0,12.0,15.0
qOGddilNdWIg,bed_bath_table,302.0,26.0,4.0,20.0
NOQ5V1RCdCE4,toys,125.0,25.0,14.0,18.0
ymKDicNbeRGT,toys,525.0,16.0,17.0,12.0
CCrvoBA46CNs,office_furniture,2600.0,40.0,45.0,39.0
tCUV6sOvY4eR,toys,2350.0,20.0,20.0,20.0
eQPB4fxbEHAX,toys,1950.0,45.0,10.0,45.0
C4MNIZebz8wg,toys,1582.0,31.0,31.0,35.0
We90zEqnJ5kf,toys,800.0,50.0,15.0,25.0
icdtCDkjpSZQ,toys,342.0,18.0,13.0,15.0
1MAKkRLc16A5,toys,650.0,20.0,20.0,20.0
l1RR5L48SOnq,toys,1500.0,20.0,20.0,20.0
xFNo708ufC4g,sports_leisure,250.0,28.0,13.0,14.0
XDUqkIcZu8dq,toys,150.0,43.0,11.0,18.0
lJ5QXXw9k2Iq,toys,425.0,19.0,13.0,16.0
Xw5ajqtHM3Gh,toys,650.0,22.0,15.0,22.0
ANT4x2GMiSmp,toys,400.0,18.0,12.0,14.0
w4YFJjKM42dS,bed_bath_table,1300.0,44.0,2.0,35.0
njSHk9peljWL,cool_stuff,450.0,30.0,9.0,30.0
bcbzfBTRLrGP,toys,300.0,20.0,10.0,15.0
tk1cjc0uufDa,drinks,150.0,18.0,18.0,18.0
SvW8FcwBD7tX,toys,6663.0,17.0,11.0,13.0
jfLLEFsXylmk,toys,583.0,24.0,22.0,23.0
amtgFLgdaIk3,toys,2100.0,34.0,9.0,33.0
kh73CsHIDXbC,bed_bath_table,433.0,45.0,4.0,35.0
6dDEOApVOORt,toys,500.0,23.0,8.0,15.0
I2sdomJtgwct,cool_stuff,21900.0,105.0,31.0,31.0
K7g5D7Q3uyjT,toys,329.0,18.0,18.0,15.0
LxuPzT9ut6JM,toys,950.0,30.0,20.0,35.0
ch26pynh9FL6,sports_leisure,1182.0,21.0,16.0,17.0
o70YE7IP6388,watches_gifts,1050.0,30.0,45.0,11.0
mruD6VQZ4x6D,office_furniture,14775.0,63.0,60.0,25.0
SESkOgF0nWnh,cool_stuff,1600.0,42.0,25.0,15.0
N7LOemvJUJ0T,toys,850.0,36.0,15.0,25.0
KgM2jmlkkymm,toys,5300.0,30.0,24.0,38.0
KqYABhO92lfM,toys,8750.0,52.0,51.0,17.0
buUoIY4uw98h,toys,525.0,18.0,8.0,12.0
dc1u7vbtqPRF,health_beauty,538.0,23.0,12.0,34.0
MOqtPUVqxrLE,toys,1238.0,32.0,35.0,17.0
M1xbu1rZHmdW,toys,3775.0,35.0,30.0,30.0
cQfA5k5obzRW,toys,593.0,30.0,13.0,16.0
tfgKHMdnTKpJ,toys,425.0,17.0,11.0,14.0
aIb8MscoyVjL,toys,1400.0,20.0,16.0,16.0
rXf5ddtPwzB9,toys,950.0,22.0,12.0,33.0
cymbHicBm8Wf,sports_leisure,1300.0,105.0,15.0,15.0
r5eTD1eu0tRe,toys,250.0,20.0,2.0,15.0
CvtNxyTPsz7k,health_beauty,555.0,30.0,12.0,16.0
wqwSX5q0B3JO,toys,2100.0,60.0,15.0,15.0
fLfIsqP7eYAk,toys,700.0,16.0,16.0,16.0
QxRpEUxzTMsR,toys,150.0,16.0,9.0,11.0
IQ37MhynrR6Y,toys,1200.0,44.0,2.0,35.0
cam9nAxaKsns,toys,450.0,16.0,17.0,13.0
gPGmkgVra6SS,sports_leisure,300.0,20.0,15.0,15.0
vLxL0gEu3AuQ,toys,600.0,30.0,12.0,20.0
SDt1NArxp9zQ,toys,250.0,23.0,7.0,15.0
Qwv1YrdozkaC,toys,767.0,16.0,16.0,17.0
FgduhASwhzaj,sports_leisure,1400.0,21.0,16.0,16.0
SuFKND48vLAf,toys,888.0,25.0,21.0,20.0
XpnJcHwFtsKm,perfumery,414.0,23.0,15.0,18.0
HJnzlKdnsdbv,toys,250.0,30.0,11.0,21.0
OC0OzjmplmGc,toys,400.0,19.0,13.0,19.0
A1qQhRxMTvHS,toys,800.0,22.0,26.0,16.0
ea6JOIDtnd3E,pet_shop,165.0,16.0,10.0,11.0
71ovwVMAe2gO,toys,6000.0,60.0,20.0,29.0
HsHsnHHWeyPW,toys,850.0,16.0,13.0,15.0
3lKCsOeNdFSY,toys,800.0,30.0,15.0,15.0
IbPNT4j3TrnW,toys,2750.0,26.0,42.0,38.0
wdORqsiBjBpV,toys,750.0,50.0,15.0,15.0
Rz2CdeAp1biH,toys,1000.0,33.0,32.0,38.0
6Ww1i7qd1Zqu,cool_stuff,1200.0,42.0,25.0,15.0
MrU5WskQnyOH,toys,300.0,18.0,12.0,14.0
Pb29t2XBfP6Q,furniture_decor,700.0,35.0,4.0,30.0
icdtCDkjpSZQ,toys,342.0,18.0,13.0,15.0
Gvk6GWtgVh4r,toys,887.0,30.0,22.0,20.0
NsfeYmlD6FXr,health_beauty,150.0,16.0,5.0,17.0
jzigH6qtRXDe,toys,1550.0,27.0,9.0,18.0
Qe7vXxMAx1ZT,toys,150.0,16.0,5.0,15.0
