order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date
AstXHRBYewOu,jlWd6NeMqw1j,delivered,2018-06-20 13:25:19,2018-06-20 13:38:35,2018-06-27 20:33:20,2018-07-18
Uhj5QQRSGI2V,ijVbcdYmK996,delivered,2018-02-02 12:26:58,2018-02-02 13:31:30,2018-02-08 12:34:19,2018-02-20
R3nR7MAIFJp8,LaGBMNe3W1ij,delivered,2017-12-17 10:50:19,2017-12-17 11:14:09,2017-12-21 17:39:59,2018-01-05
0LHWQwuXbRXM,Np6X4JLmDMET,delivered,2017-11-28 08:48:04,2017-12-01 18:10:20,2017-12-13 19:59:33,2017-12-22
jOjAlaMd4Bxa,IdHvttL2ATIt,delivered,2017-05-22 19:44:21,2017-05-22 19:55:07,2017-05-24 14:10:17,2017-06-09
U825liYb4bEP,AMfT52NUc0BW,delivered,2018-01-15 13:34:20,2018-01-15 13:49:58,2018-01-24 00:28:11,2018-02-08
bsmzn44t3VC8,8j3BA6qiEdzA,delivered,2018-01-25 19:36:26,2018-01-25 19:52:34,2018-02-02 16:32:55,2018-02-22
ckXdHlUPbzjN,V6lGV0rRFaiS,delivered,2018-03-01 11:55:47,2018-03-01 12:10:14,2018-04-11 20:46:45,2018-03-20
UqJUVQfXvMIC,rIoO1EaEu1QK,delivered,2017-12-13 17:43:12,2017-12-13 17:52:06,2017-12-18 19:48:42,2018-01-08
DmHPGG2KKJIt,gDMS9WqirVW5,delivered,2018-03-24 16:14:47,2018-03-25 16:10:31,2018-04-02 15:28:35,2018-04-13
M3YhJss5VxJA,2Wzq7dBPdMSR,delivered,2018-07-13 13:55:49,2018-07-17 07:31:31,2018-07-26 15:03:12,2018-08-08
gt6vQRWQPSQr,HQyrTqKIsGu9,delivered,2018-02-19 11:20:04,2018-02-21 06:20:06,2018-03-01 12:29:40,2018-03-16
sfxlElxBrIH3,j4lwd80WBi6o,delivered,2017-12-03 14:11:09,2017-12-05 09:55:16,2017-12-20 19:29:22,2017-12-27
oTo9v1g6qCDt,kQgl9nKDSSyS,processing,2017-05-04 16:44:16,2017-05-04 16:55:23,,2017-06-06
KDzHSkuInYO3,ZeWE76XQcZXz,delivered,2017-06-05 13:23:18,2017-06-05 13:30:20,2017-06-12 14:09:33,2017-06-30
T9GwXy4K63al,2WUGUOucqK8g,delivered,2018-04-04 14:36:46,2018-04-04 14:50:14,2018-04-16 17:07:24,2018-04-26
mB7BTGVlOrJ7,LTHL9TW2RrAC,delivered,2018-03-19 11:21:57,2018-03-21 02:56:47,2018-03-22 21:50:54,2018-03-29
L9SdJmy8vizU,d4Vi7ZGQFRHw,delivered,2018-07-26 22:20:02,2018-07-26 22:30:18,2018-07-28 11:20:22,2018-08-07
8MVjxBFCkjl8,4kOR22c6efaf,delivered,2018-06-19 14:26:50,2018-06-19 14:57:13,2018-06-21 16:22:04,2018-06-29
BfEerzMxBUsM,Z9Qh1ywRmAmS,delivered,2017-05-22 17:19:19,2017-05-22 17:30:22,2017-05-25 18:14:14,2017-06-02
z2xZKG2is3Xq,4gjvRA9xHPoy,delivered,2018-06-29 12:51:35,2018-06-29 13:11:04,2018-07-06 15:48:59,2018-07-16
rfUXOUKCptwI,Kq86HDyW0eVY,delivered,2017-08-26 11:14:39,2017-08-26 11:25:09,2017-09-13 21:39:33,2017-10-02
R6up2KYJbADG,4Eujb5yIpqs8,delivered,2018-05-01 14:30:35,2018-05-01 14:55:16,2018-05-03 15:14:53,2018-05-21
qf88tnNyUpRx,CFq5t8NmcBjF,delivered,2018-08-09 20:45:10,2018-08-20 15:56:29,2018-08-15 14:56:43,2018-08-14
KPJNHedkLc39,7lzdx5NiTon5,delivered,2018-02-27 18:05:39,2018-02-27 18:15:33,2018-03-06 22:22:29,2018-03-20
RuC6cSsNwGSD,RXcTZwVMuh7r,delivered,2018-02-26 19:09:07,2018-02-26 19:29:05,2018-03-08 19:41:24,2018-03-21
Gl8G0YaaKbCH,qo9mo5acvOF4,delivered,2017-08-24 09:42:48,2017-08-24 09:55:17,2017-09-19 20:37:57,2017-10-05
wjBw461L0dNm,yp7tWschT65y,delivered,2018-03-10 20:23:49,2018-03-10 21:00:27,2018-03-29 13:28:47,2018-03-28
PneId89pjlVF,bChh6mK7RBlh,delivered,2018-06-10 11:00:13,2018-06-12 04:57:10,2018-07-10 04:54:33,2018-06-26
KcbjEZhinCC7,DwrYDSd6OeXT,delivered,2017-12-08 08:15:50,2017-12-12 03:49:38,2018-01-10 23:52:44,2018-01-05
4XD3XsJnUFnM,5h0kQ0HMhfFf,delivered,2018-04-27 20:41:03,2018-04-27 20:55:31,2018-05-03 18:32:14,2018-05-16
FSFm6KXHD7tM,Na6jIsBvA2HX,delivered,2017-09-03 14:00:03,2017-09-05 04:24:43,2017-09-11 19:52:05,2017-09-28
XFauDZBeZeg0,HbRTYGAJXlO9,delivered,2017-11-14 03:16:49,2017-11-14 03:30:17,2017-11-27 18:52:11,2017-12-05
3kQCq4lbaOK9,WbXXBgKvWEjP,delivered,2017-11-06 19:20:14,2017-11-07 04:31:16,2017-11-20 14:32:33,2017-11-29
ePg7LyHwKeoQ,UAiITgXjnxCZ,delivered,2017-07-20 08:59:20,2017-07-21 02:55:21,2017-07-26 10:42:57,2017-08-09
XyAVofPUCM13,GjlT9GmFOxne,delivered,2018-08-03 14:21:44,2018-08-03 14:35:19,2018-08-09 18:02:57,2018-09-05
ItcROAatm9qV,IXORq0vSvHjZ,delivered,2017-12-20 14:30:44,2017-12-20 14:39:24,2017-12-26 15:09:00,2018-01-15
1SVobHiDbyFI,pUqBNnC4I8SX,delivered,2018-03-16 11:19:46,2018-03-16 11:30:46,2018-03-27 22:38:43,2018-04-09
A9u8teMLfnqy,SulnIySeqk4z,delivered,2017-10-17 18:15:23,2017-10-17 18:28:22,2017-10-23 16:20:27,2017-11-03
fLr3kTLQXnYs,DLiy5KeXCwtS,delivered,2017-09-28 15:14:22,2017-09-29 02:15:05,2017-10-07 16:23:35,2017-10-16
DdDQ4Z1ZAKjs,9F01qm7yNN5P,delivered,2018-03-04 18:04:23,2018-03-04 18:40:25,2018-03-16 04:08:52,2018-03-28
8SQ9FwzB6DxZ,fr6JpIDZlyD2,delivered,2018-07-25 06:56:57,2018-07-25 07:10:14,2018-08-03 18:13:39,2018-08-21
9HPip5W0tprn,U9HeZjm4aO3F,delivered,2018-01-17 17:58:48,2018-01-17 18:11:21,2018-02-02 00:27:52,2018-02-14
myHhbcDMUjbh,GbVvvyIMfj3v,delivered,2018-06-26 11:20:44,2018-06-26 11:35:54,2018-07-24 18:18:27,2018-07-27
aFnXzRv4Wn2M,rmiN2LwQ9w6P,delivered,2018-07-31 14:56:12,2018-07-31 15:44:33,2018-08-09 19:03:08,2018-08-27
IRNEiBQEewT3,hoIsDWCliZVn,delivered,2018-03-26 00:20:08,2018-03-26 00:35:20,2018-04-09 20:46:59,2018-04-16
ZMIMxYQjyNbO,uQeDj583qSAm,delivered,2017-05-12 09:24:23,2017-05-13 03:02:55,2017-05-25 07:39:44,2017-05-30
lsHhBn5cxGQe,zmPKaNshpXPL,delivered,2018-07-09 19:46:18,2018-07-09 19:55:25,2018-07-24 16:58:36,2018-08-02
yweE4tuiUKaE,OBpLGqsUQhBo,delivered,2017-09-04 15:17:11,2017-09-05 15:24:16,2017-09-18 19:43:06,2017-09-29
J6Ad7eJtZJBK,EAgASb2SMfN5,delivered,2017-04-01 16:42:15,2017-04-05 02:42:37,2017-04-17 09:43:43,2017-05-02
tOfbzStkzwCP,YeKfZ71hMXGQ,delivered,2018-04-29 19:52:54,2018-04-29 20:15:17,2018-05-03 14:04:19,2018-05-15
H8ZDEOpg7Faf,Wc637DMRaKpr,delivered,2017-11-24 07:21:33,2017-11-24 13:11:50,2017-12-04 18:06:04,2017-12-14
eYC146tRJ3eS,qQRzsD7yBbeJ,delivered,2018-06-03 16:07:20,2018-06-05 03:50:05,2018-06-28 14:54:32,2018-07-12
7uyJMH917bwZ,c17ylwxoqYXx,delivered,2018-01-26 14:18:17,2018-01-26 14:34:10,2018-02-01 18:22:54,2018-02-19
qKs9bwrzCJCx,nJ2ST6XCpEa1,delivered,2018-06-16 12:55:53,2018-06-18 12:37:26,2018-06-26 21:21:48,2018-07-19
GP5cstPcLLQj,cVQupkg9NlOn,delivered,2017-08-09 20:07:05,2017-08-10 19:43:54,2017-08-28 20:17:45,2017-08-31
SM4Cj1CZZLkj,Gfg87pGGLu0R,delivered,2018-05-09 13:33:16,2018-05-09 13:51:24,2018-05-17 17:59:21,2018-05-29
K9wZS26hYDi6,nuT5IRZdUMK6,delivered,2017-01-05 11:56:06,2017-01-05 12:10:17,2017-01-11 13:14:05,2017-02-01
XCcz3HxevFiN,2nmv17MpHG8X,delivered,2018-01-08 12:25:43,2018-01-08 12:35:51,2018-01-19 16:06:26,2018-02-08
efyq0yLeQE1m,Wk1yqAZKIfqV,delivered,2017-05-19 10:02:05,2017-05-20 04:03:03,2017-06-02 10:32:54,2017-06-14
BDLXyxkpxOeN,L53xR8xGZaZD,delivered,2018-02-19 12:18:48,2018-02-19 12:30:33,2018-03-07 23:38:33,2018-03-14
enWiHbOnJDKY,k7GtceKwNgMB,delivered,2018-04-18 22:39:43,2018-04-18 22:50:46,2018-05-09 21:33:03,2018-05-14
RQ6qEjoCbLlB,tcXUcae8m1hb,delivered,2018-08-12 02:11:20,2018-08-12 02:25:07,2018-08-21 12:18:48,2018-09-13
QlfYA7XhGQM4,HqYjA1irgw9I,delivered,2018-06-16 11:32:25,2018-06-16 12:00:19,2018-06-22 01:12:36,2018-07-05
6F0kHSR4ku4P,PYXyjCH66Dih,delivered,2018-04-24 13:34:14,2018-04-24 17:42:46,2018-04-30 15:08:44,2018-05-17
5ZCKrrJbv8iY,nZvf7lh6ZgXL,delivered,2017-07-24 19:45:21,2017-07-24 19:55:20,2017-08-05 12:07:41,2017-08-15
jvsUaBWVyOha,r5wxMlL5T0WC,delivered,2018-03-11 12:49:14,2018-03-12 12:48:36,2018-03-23 21:28:57,2018-04-06
qGZePwmIBBtN,chdIrEW1gLFI,delivered,2018-01-14 19:38:10,2018-01-14 19:48:58,2018-01-20 10:19:29,2018-02-07
GiYSLpL1SNrl,Q6A580Fe4Ynj,delivered,2017-11-30 22:17:14,2017-12-01 10:31:14,2017-12-04 19:28:53,2017-12-19
seFGrql71OoU,D2qq7gviSS4O,delivered,2017-07-10 11:00:01,2017-07-10 11:15:14,2017-07-12 11:32:32,2017-07-24
8c1YjufKGTpK,aDqnJatl0pHk,delivered,2017-11-26 21:54:41,2017-11-26 22:12:04,2017-12-04 19:52:11,2017-12-21
JUou1ZKvsYh7,8EaeSmS2YvxN,delivered,2017-09-18 20:11:16,2017-09-18 20:25:12,2017-09-28 19:19:10,2017-10-24
VWs6b2EAZOl9,dDZUY9CIsz2G,delivered,2018-06-09 21:46:58,2018-06-09 22:19:00,2018-06-14 15:03:46,2018-07-05
zYcXmHD6G5cr,hR9NhaJgLDNT,delivered,2018-01-03 14:26:16,2018-01-05 09:57:23,2018-01-15 16:12:28,2018-01-29
NOwU6BgabXFN,enGHEqxtVhSV,delivered,2018-02-21 13:37:41,2018-02-21 13:51:09,2018-03-05 18:24:59,2018-03-16
kND6TmRqIdtQ,pChM3hWSKwCD,delivered,2017-08-24 19:55:05,2017-08-24 20:10:14,2017-08-31 17:38:17,2017-09-20
iNO8xgpQ9pHz,XQUamTZ8WT8q,delivered,2017-08-18 08:33:04,2017-08-18 08:45:45,2017-09-15 18:53:03,2017-09-19
glIYCfUUh4jz,ZU2owE4hOyKC,delivered,2018-04-27 22:44:44,2018-04-27 22:55:12,2018-05-11 21:24:22,2018-05-16
RBmioQlQiObc,dUPsGqBhTHiM,delivered,2018-05-10 21:07:18,2018-05-10 21:37:08,2018-05-17 14:12:44,2018-05-28
c6nhfOrJ8Q9F,XCXuJFBUWOCb,delivered,2017-08-28 07:20:53,2017-08-28 07:30:18,2017-09-11 19:29:41,2017-09-19
nVQxiZ9zqTa3,BcHXcB7Y468H,delivered,2018-02-04 20:53:03,2018-02-04 21:09:55,2018-03-14 20:48:20,2018-03-06
zL56ddA8hcGw,vvwNWxXk1okN,delivered,2017-08-28 17:57:12,2017-08-28 18:05:21,2017-09-04 21:42:39,2017-09-29
7t4WD0z9zvIj,Fa0ldk28zhnF,delivered,2017-11-24 09:15:36,2017-11-25 03:38:32,2017-12-13 21:58:38,2017-12-11
s0KF0z51RsYJ,xLxy6DQjZbpl,delivered,2018-02-09 13:46:13,2018-02-09 14:15:48,2018-03-07 18:36:45,2018-03-08
XUsQni48M6yw,Dt3DptTDz44w,delivered,2017-03-24 06:19:53,2017-03-25 02:16:10,2017-04-18 06:33:26,2017-05-05
fn0sJ9nMMMCo,uS4SoG1L181p,delivered,2017-01-26 22:15:09,2017-01-26 22:30:17,2017-02-03 16:42:04,2017-03-02
ela06vNwaSmx,XGIEgMF1aaXl,delivered,2017-11-25 11:34:07,2017-11-25 11:51:39,2017-12-29 14:24:54,2017-12-20
rRFNAtVUFjGN,esVIotyQKcyD,delivered,2018-03-01 14:14:28,2018-03-01 15:10:47,2018-03-12 23:36:26,2018-03-21
cY7owOvz3HJc,vU4VPQa8JfFZ,delivered,2018-04-11 18:52:28,2018-04-11 19:10:33,2018-05-14 19:28:23,2018-05-11
VW5R1FZUVHg9,eN5iAIVnwNks,delivered,2018-03-07 09:39:07,2018-03-07 10:20:22,2018-03-28 23:18:24,2018-04-02
4F8dq7L3dJym,hibNbinsRy6q,delivered,2017-11-24 09:25:39,2017-11-25 06:15:52,2017-12-28 18:48:00,2017-12-14
XHFGV2kJ7xHu,aDCxdfZC25t4,delivered,2017-03-15 19:34:30,2017-03-15 19:34:30,2017-03-23 15:42:06,2017-04-03
O5wlWKcdTCXu,IqqDsqMNRJ1l,delivered,2018-01-24 00:29:42,2018-01-24 00:38:24,2018-02-03 02:16:19,2018-02-16
tsbCh2jP8G1M,0lbntKvfGP2S,delivered,2018-02-10 20:50:32,2018-02-12 09:48:51,2018-02-23 23:04:41,2018-03-08
9uw0suQjIm0o,0a9Qt1TXtghM,delivered,2017-10-17 19:05:01,2017-10-17 19:14:15,2017-10-30 20:54:02,2017-11-08
stG9AWGbe0Ze,tBuITUkMpzDC,delivered,2018-03-23 23:32:07,2018-03-24 00:31:40,2018-04-02 21:58:33,2018-04-11
0YHf7JIvGIbl,nqDzSpXDfU1o,delivered,2017-11-13 23:52:01,2017-11-14 00:10:31,2017-12-01 22:58:57,2017-12-06
jwsIu6ozMgP3,9FchmbYM0lsf,delivered,2018-03-20 21:08:52,2018-03-20 21:28:24,2018-03-25 15:42:11,2018-04-06
yEBMADySHfYx,FI0m8G8zaIGX,delivered,2017-10-29 13:42:54,2017-10-31 04:15:27,2017-11-09 20:51:39,2017-11-28
Em3pZHU6RJum,xLmftIFog8wV,delivered,2017-07-11 21:12:51,2017-07-11 21:45:12,2017-07-25 19:27:55,2017-08-04
wWYzPXSo1uCr,iMWohL5JGemx,delivered,2017-11-09 21:46:25,2017-11-10 03:10:37,2017-12-05 19:03:35,2017-11-30
c658A2x4tsQF,7vVjY3inGHc2,delivered,2018-07-31 09:52:59,2018-07-31 10:30:57,2018-08-04 18:02:07,2018-08-09
6nuLkDXGQwjy,GtgKrSgz1bGb,delivered,2018-03-10 10:45:39,2018-03-10 11:08:16,2018-04-20 20:22:09,2018-04-18
3cdNhwVpnbg2,kux2VY8A216B,delivered,2018-04-09 18:50:21,2018-04-11 05:50:45,2018-04-20 18:23:33,2018-05-10
Ovfb9sl5BzsQ,mzOaiHl9kpfp,delivered,2018-03-16 11:19:46,2018-03-16 11:30:46,2018-03-27 22:38:43,2018-04-09
6Yp2TDJSRcLn,jMMzA0olrtot,delivered,2017-07-24 17:31:02,2017-07-26 02:25:48,2017-07-29 12:44:38,2017-08-14
pYsLaqhXY2mP,n1U132g3vnfY,delivered,2018-08-04 15:27:51,2018-08-05 15:24:25,2018-08-14 00:16:47,2018-08-29
phwkJVrvBPEl,nvWyUkKdosEh,canceled,2018-02-02 16:06:44,2018-02-06 04:32:39,,2018-03-08
8Go9DeZmKuVV,gk2sdK070vZ7,delivered,2018-01-20 15:47:45,2018-01-20 16:00:35,2018-02-09 17:35:37,2018-02-19
FOLToVwZODrF,sKkQdxa4TZvq,delivered,2018-04-16 15:07:16,2018-04-16 15:30:50,2018-04-23 15:52:41,2018-04-27
Gw3F6D5Blq9r,OplOVguAjw71,delivered,2018-06-04 19:07:48,2018-06-04 19:30:05,2018-06-11 17:37:49,2018-07-16
yg29I9GLYEyj,WJyMG2dmcMTO,delivered,2017-07-04 13:14:28,2017-07-04 13:30:18,2017-07-12 02:14:48,2017-08-01
dKgztiB6hmk0,zW20fFCnkKD3,delivered,2016-10-08 17:43:26,2016-10-13 21:09:06,2016-10-26 12:58:25,2016-12-14
DTPLXf6eTxek,jvOwTsiwVjx0,delivered,2018-02-07 22:21:46,2018-02-07 22:35:29,2018-02-15 21:33:38,2018-03-09
TDPQWEo7anXP,cB34NvhfYsgO,delivered,2017-11-11 19:03:58,2017-11-11 19:15:27,2017-12-08 16:22:17,2017-12-14
RuKjdTwkRV4F,i7DhiBt1RIEV,delivered,2017-11-25 01:11:14,2017-11-25 03:51:39,2017-12-03 16:32:29,2017-12-11
NHB5gvAXrcSJ,Gt7elXfpiszT,delivered,2018-02-02 18:17:40,2018-02-02 19:03:08,2018-02-06 19:49:02,2018-02-20
JaDYdIy6BFt0,nMJNX2h4LZw2,delivered,2018-02-06 20:59:17,2018-02-06 21:10:45,2018-02-16 11:43:39,2018-03-07
D89jSMMCBMbp,Yt6eN8rdaRGp,delivered,2017-08-08 20:26:31,2017-08-08 20:43:31,2017-08-14 12:46:18,2017-08-30
IGaZdBgC6iVC,oJtNcwYJ0ntR,delivered,2018-01-08 17:56:10,2018-01-09 07:17:41,2018-01-22 15:11:10,2018-01-26
MUj9ocKZaBtm,WHZShDFJhbJV,delivered,2016-10-08 11:33:25,2016-10-08 13:19:54,2016-10-15 13:19:54,2016-12-06
MsARBBWfsmlj,5XhVnsquXnzB,delivered,2017-04-07 09:45:56,2017-04-07 10:03:12,2017-04-20 12:24:15,2017-04-28
T1RsPmOcjuuS,p9CzCAAGRNG1,delivered,2017-11-24 10:18:10,2017-11-24 15:52:52,2017-12-11 19:09:48,2017-12-11
w4joBcW4TnIk,O3iX8BPT2P9L,delivered,2018-06-24 14:32:17,2018-06-24 14:54:53,2018-07-02 20:28:59,2018-07-18
BOspvF55sjWO,G7kwI38F7CBv,delivered,2018-03-02 13:55:13,2018-03-03 03:20:28,2018-03-08 19:45:27,2018-03-14
0k7PclKZZlDI,jNMz2x96Fht2,delivered,2017-03-16 14:43:07,2017-03-16 14:43:07,2017-03-30 17:50:21,2017-04-24
M7eh4lyacuYb,nmhfNSo0OhXQ,delivered,2017-04-29 12:46:17,2017-05-03 11:35:53,2017-05-10 10:54:36,2017-05-23
7rquMFuadqFl,l9UD4HIzn2y3,delivered,2018-04-12 13:45:57,2018-04-12 14:10:56,2018-04-19 20:47:38,2018-04-30
v42Z9ywKwP3I,Aj9h2N8Nf7z4,delivered,2018-06-13 08:32:11,2018-06-14 02:57:06,2018-06-15 18:12:51,2018-06-28
33EAXE0Nt119,IGMksDEQ12en,delivered,2018-05-21 23:00:46,2018-05-22 02:15:41,2018-06-07 16:24:32,2018-06-12
xv3SLozhpxmx,N5YRvTmHE8tU,delivered,2018-08-13 15:36:49,2018-08-13 15:50:14,2018-08-17 20:03:29,2018-08-30
Hw1t29js72mt,CJGljMmHnw92,delivered,2018-07-13 21:24:09,2018-07-14 21:24:43,2018-07-30 19:31:50,2018-08-07
5pxcLVGyBzPF,g90sfsyk4DAv,delivered,2018-07-09 09:54:00,2018-07-10 09:45:15,2018-07-20 15:35:33,2018-07-25
SwTB1c5yCAzr,ZtbgB7eWFlol,delivered,2018-08-12 21:19:11,2018-08-12 21:30:19,2018-08-20 17:12:23,2018-09-18
i0y7QnMkgjFf,pjo5p9LalAMp,delivered,2017-03-15 22:26:48,2017-03-15 22:26:48,2017-03-27 18:14:00,2017-04-05
0pa8d9CaHWCM,JczwlpqPgn8l,delivered,2018-03-01 11:48:05,2018-03-01 11:55:34,2018-03-15 21:04:46,2018-03-26
rKnksg0jfb4F,nRbwg6SFZe2K,delivered,2017-08-22 14:47:32,2017-08-22 14:55:40,2017-09-01 17:35:12,2017-09-25
iJ2VOvhCtBXg,iehqWwN14xGo,delivered,2018-03-04 14:42:07,2018-03-04 14:55:36,2018-03-15 22:28:44,2018-03-21
D3wadf3KfwoI,fj7MuzYTNuli,delivered,2018-01-05 16:09:43,2018-01-05 16:15:35,2018-01-13 01:21:50,2018-02-15
PUTMg3q900vI,WZpKg4AhVbSY,delivered,2018-07-01 21:04:39,2018-07-01 21:15:14,2018-07-23 22:28:28,2018-07-31
gqaXoa84WAGZ,8li9z9Obdl2m,delivered,2017-04-02 16:33:30,2017-04-02 16:42:23,2017-04-19 16:13:08,2017-04-28
Nu0d8sllbTnd,NJDX48lZHT91,delivered,2017-10-17 23:11:15,2017-10-17 23:25:41,2017-10-26 13:38:54,2017-10-27
3kBtOQShNSAL,qVKresaefD6j,delivered,2018-02-08 16:33:08,2018-02-08 17:06:44,2018-02-21 21:55:10,2018-03-06
udDXk7xrViFz,dJOSk24UzdbC,delivered,2017-05-12 16:24:51,2017-05-12 16:35:21,2017-05-24 12:26:59,2017-05-30
7CePKvZnrJfb,S2t8sechcimW,delivered,2018-05-06 00:32:29,2018-05-06 00:54:35,2018-05-11 20:21:25,2018-06-18
5L2W0VcGrEMh,YSbr2Wc3rm8l,delivered,2017-03-19 14:45:15,2017-03-19 14:45:15,2017-03-24 14:53:08,2017-04-10
1aIf4JSssSOK,ICKIx7Kbhx1e,delivered,2017-04-26 07:45:00,2017-04-27 13:10:22,2017-05-08 08:13:08,2017-05-16
4bvAe0PpQplR,GFyrqZGYbek4,delivered,2017-09-22 14:10:17,2017-09-23 02:26:10,2017-10-10 23:05:56,2017-10-24
8v5Ep3OAOdvz,wDZ7hiUHRD8i,delivered,2017-08-28 22:47:13,2017-08-28 22:55:20,2017-09-06 20:56:55,2017-09-18
G71P2FwYLP2g,5sbVgpJYMwmA,delivered,2018-04-09 20:40:30,2018-04-09 20:55:34,2018-04-17 19:22:45,2018-05-07
s8x2nsjxPWKi,4EeqjDNrGJYD,delivered,2017-07-29 10:47:22,2017-07-29 10:55:16,2017-08-02 20:34:52,2017-08-18
h6uUM5cC2Cxx,9Z3hfstFAF7S,delivered,2018-05-20 20:24:03,2018-05-21 21:54:11,2018-06-09 12:16:28,2018-06-14
kZb4gSxaZXxm,EHa2TTLBP2tT,delivered,2018-07-23 19:07:01,2018-07-24 10:31:44,2018-07-27 17:24:37,2018-08-09
QMCgNAdHosKP,AT3y9EWXSrDL,delivered,2017-07-27 12:50:46,2017-07-27 13:15:19,2017-08-01 13:42:28,2017-08-16
oUnB5B4pb2Gp,ewwfy3zJIkuM,delivered,2018-08-01 15:56:40,2018-08-01 17:04:04,2018-08-17 12:08:47,2018-08-20
OK2K2TANxuTH,gPgo5oTvhl9S,delivered,2018-07-17 12:33:49,2018-07-17 12:45:10,2018-08-01 11:51:41,2018-08-16
3iBMOJOn6C8W,haiInFoasgtJ,delivered,2017-10-17 13:06:29,2017-10-18 13:06:21,2017-10-22 14:43:54,2017-11-03
f54hQpxu1dxr,6oZRhTx7MkBm,delivered,2018-04-02 22:54:33,2018-04-02 23:10:16,2018-04-05 23:20:36,2018-04-13
UTlJE6mgB0Dw,yuOPo58jEZeh,delivered,2017-05-10 13:25:50,2017-05-10 13:35:20,2017-05-17 08:52:37,2017-06-09
jLgQxc81jcze,MKJiG20ik6s5,delivered,2018-03-20 15:40:29,2018-03-20 15:55:49,2018-04-03 23:59:03,2018-04-24
dCuK9UA7qjmK,iyc3FGYpikmk,delivered,2018-04-24 15:55:40,2018-04-25 08:51:54,2018-05-03 23:19:40,2018-05-22
MVtcVi14CIOn,p9yxeXaNzhfp,delivered,2018-06-25 17:23:36,2018-06-25 17:35:24,2018-06-29 16:56:33,2018-07-23
fAunRoteARXc,fOrO5bn2IM3c,delivered,2018-04-22 23:13:59,2018-04-24 18:55:51,2018-05-02 19:14:49,2018-05-17
sdYAtA7I3RpF,BiAEsDsnXdHq,delivered,2018-03-22 07:58:02,2018-03-22 08:10:31,2018-03-28 22:08:23,2018-04-11
3e4Nqdx7xh78,6C0ZyL57HSf8,delivered,2017-11-06 23:31:37,2017-11-08 03:50:27,2017-11-17 00:31:57,2017-11-30
AH4e2ynPt5qh,TJQIZqDqTzFX,delivered,2017-12-17 23:31:33,2017-12-18 00:33:14,2018-01-03 10:32:42,2018-01-12
5xmMlvUlNfif,1ULyEXRln4pW,delivered,2017-03-19 12:12:41,2017-03-19 12:12:41,2017-03-25 09:42:24,2017-04-10
ZTmUfgIFPgrt,TVhM4iRxddm2,delivered,2018-05-02 17:28:55,2018-05-04 02:51:42,2018-05-14 13:53:44,2018-06-05
impjP4iVkDtu,LXMip2Vzvdc1,delivered,2018-06-26 11:54:30,2018-06-26 18:18:21,2018-07-02 16:46:39,2018-07-16
xjpo58KivLCq,dfUvAcJE8Z29,delivered,2018-03-30 09:04:52,2018-04-03 05:35:33,2018-04-14 09:58:51,2018-04-25
RyfO7fymr6HT,jjHWeOKVEEYT,delivered,2017-01-30 09:39:54,2017-01-30 10:33:04,2017-02-06 17:02:51,2017-03-27
8ooDyQfMq9aF,XBPZbdpYTKA7,delivered,2018-07-13 16:12:08,2018-07-13 16:31:31,2018-07-25 15:48:29,2018-08-07
stHGA4WPwhRL,Lu5L8PhABNgy,delivered,2018-02-19 21:53:04,2018-02-19 22:55:34,2018-03-27 07:24:45,2018-03-21
OoKQUXSG4Gt0,DkOgHtdRaoI5,delivered,2017-11-25 15:48:03,2017-11-25 15:58:38,2017-12-08 18:12:07,2017-12-20
T2JIa50ujnfD,DatgSyg35nnM,delivered,2018-04-10 16:18:22,2018-04-10 16:35:11,2018-04-23 15:18:44,2018-05-03
DmTh1Tt4z55b,KxI3AhodQ36V,delivered,2017-11-22 10:49:45,2017-11-22 11:07:21,2017-12-04 19:36:56,2017-12-13
ytvqnn14xmx7,zq8vDhDTULSA,delivered,2018-05-22 19:44:42,2018-05-23 15:57:10,2018-06-07 16:32:20,2018-06-06
cck9NkgwSMqm,tOxtE1KtNbja,delivered,2017-06-07 17:52:24,2017-06-07 18:05:23,2017-07-12 16:09:38,2017-07-10
yW3sUhqiXR6C,WXJoUQyZBIMq,delivered,2018-01-04 18:07:07,2018-01-04 18:14:21,2018-01-17 15:22:14,2018-02-01
5Gup3Tzjq3Yh,fqFpcYcuIe9f,delivered,2018-07-04 18:27:57,2018-07-05 16:23:07,2018-07-21 15:27:31,2018-08-13
7yxWAIaXsI1Y,xFhLDB06Ucbz,delivered,2018-05-11 09:34:26,2018-05-11 09:48:30,2018-05-17 15:11:43,2018-05-29
q8djXh56WDm5,BRa4d3QEPKEA,delivered,2018-07-02 22:52:22,2018-07-02 23:10:39,2018-07-12 21:36:45,2018-07-26
v72hxcjmIgbs,Qz8Fox2RyLrR,delivered,2018-06-21 18:04:09,2018-06-21 18:40:22,2018-06-28 19:07:50,2018-07-16
SpZf1h2xjCNY,tLPJFAomjKoV,delivered,2017-08-26 19:56:13,2017-08-29 04:30:22,2017-09-08 18:47:42,2017-09-27
BxCf5OM8ANBB,IlVxlTxXLR9i,delivered,2018-03-02 16:34:33,2018-03-02 17:20:22,2018-03-19 23:42:04,2018-03-20
6390EepvRdX6,zdwhBE1w6Lun,delivered,2018-07-18 18:13:46,2018-07-18 18:25:25,2018-07-26 18:04:43,2018-08-06
