order_id,product_id,seller_id,price,shipping_charges,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,CustomerClusterID,CustomerPriority,ProductSeasonalClusterID,ProductSeasonalPriority,ProductSalesClusterID,ProductSalesPriority,DeliveryClusterID,DeliveryPriority,DeliveryDelay,product_category_name,customer_zip_code_prefix,customer_city,customer_state,payment_sequential,payment_type,payment_installments,payment_value,product_weight_g,product_length_cm,product_height_cm,product_width_cm,quantity
QYdaryQkikMH,PaJ3J6bDKmKp,yGbPyLPc8PmT,135.13,15.67,rReLRTItafZk,delivered,2018-05-04 20:40:19,2018-05-04 20:54:08,2018-05-28 17:51:53,2018-06-04,1,3,0,4,3,1,0,3,-7.5,toys,46930,salvador,BA,1,credit_card,3,150.79999999999998,200.0,16.0,2.0,20.0,1
voyIKj3NiMrA,wEXYeIBMtNpz,7qJpsaaCZOk2,71.8,90.15,n77E7VGjSkHb,delivered,2018-05-04 20:47:45,2018-05-08 04:15:20,2018-06-04 13:36:52,2018-06-11,1,3,3,1,1,3,0,3,-10.413333333333334,toys,45840,machadinho d'oeste,RO,1,wallet,1,161.95,1700.0,65.0,6.0,50.0,1
869ERdWL0m8d,LeGxEhH8juyh,yGbPyLPc8PmT,2899.0,63.1,cPQlf9AoVlR9,delivered,2018-05-04 20:59:54,2018-05-08 03:52:22,2018-05-24 11:08:23,2018-06-05,1,3,1,3,1,3,0,3,-11.08,watches_gifts,33903,feira de santana,BA,1,wallet,1,2962.1,250.0,16.0,2.0,11.0,1
widbjSFJIQlJ,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,28.61,DTQgjqPbcBWu,delivered,2018-05-04 21:06:29,2018-05-08 04:55:37,2018-05-17 15:12:41,2018-06-01,1,3,3,1,2,2,0,3,-10.216931216931217,toys,90040,pelotas,RS,1,wallet,1,85.5,2600.0,50.0,10.0,30.0,1
ja2xtpp7ij00,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,28.61,MVDZ2yILBtzw,delivered,2018-05-04 21:06:29,2018-05-08 04:55:37,2018-05-17 15:12:41,2018-06-01,1,3,3,1,2,2,0,3,-10.216931216931217,toys,90040,pelotas,RS,1,wallet,1,85.5,2600.0,50.0,10.0,30.0,1
CSxhUnxhczFL,BmqY5iepeabk,8cMMpAAFEsxE,144.97,34.33,cuuvyi1h2vpd,delivered,2018-05-04 21:29:11,2018-05-05 03:15:09,2018-05-08 20:48:49,2018-05-21,1,3,0,4,3,1,0,3,-10.333333333333334,toys,16902,vinhedo,SP,1,wallet,1,179.3,200.0,22.0,11.0,16.0,1
VghWHe6nHT5T,VJ9syZbAgdqA,6ZoklTqvELug,61.6,48.56,baYrZa8ody2U,delivered,2018-05-04 21:36:24,2018-05-04 21:50:18,2018-05-11 17:28:43,2018-05-28,1,3,0,4,3,1,0,3,-14.857142857142858,toys,62250,governador valadares,MG,1,credit_card,9,110.16,717.0,24.0,14.0,21.0,1
lWm1vtrdSTY4,yJmxfS3jy4M6,ZYtbaaPNs62Q,33.57,55.68,jUxAnTrNWQn8,delivered,2018-05-04 21:40:35,2018-05-04 21:55:11,2018-05-10 12:22:56,2018-05-22,1,3,0,4,3,1,0,3,-12.0,toys,9854,guarulhos,SP,1,credit_card,1,89.25,4850.0,30.0,17.0,19.0,1
skcD0tLYrgWr,VBy6T8nuWyMy,tjn9TXOjEGlU,419.9,6.87,vQ4j1RpCwAmW,delivered,2018-05-04 21:40:39,2018-05-05 21:35:18,2018-05-16 19:08:52,2018-05-24,1,3,1,3,1,3,0,3,-11.15686274509804,auto,21760,belo horizonte,MG,1,credit_card,1,426.77,50.0,17.0,10.0,15.0,1
8TE0NdKXKW60,o6Na5dqQ8W2g,coi9xkdo66JI,95.17,23.7,coXsbMjnOcmi,delivered,2018-05-04 21:52:28,2018-05-04 22:13:48,2018-05-10 22:25:39,2018-05-29,1,3,1,3,1,3,0,3,-17.058823529411764,watches_gifts,5634,sao bernardo do campo,SP,1,credit_card,5,118.87,314.0,18.0,11.0,14.0,1
ZsCwqyYfyG0w,sCONCvmO1cEY,0Mzbc3aACMOQ,159.9,33.17,MdSxXMEG3lpN,,2018-05-04 22:06:47,2018-05-04 22:15:21,,,1,3,1,3,2,2,0,3,-13.217021276595744,computers_accessories,47680,castanhal,PA,1,credit_card,2,193.07,6550.0,20.0,20.0,20.0,1
1MGDBru6opVR,E7ed1CS6CpK7,smK689qrlIx3,181.56,0.0,QC0oxfRLeyMk,delivered,2018-05-04 22:43:20,2018-05-04 22:55:12,2018-05-22 17:58:47,2018-06-11,0,4,0,4,3,1,1,2,-20.0,toys,4357,rio de janeiro,RJ,1,credit_card,1,181.56,150.0,25.0,25.0,25.0,1
JYEkO6OrrOgB,FXtmRDrHEsxv,5YpZRhwM0e0V,19.83,2.93,Qdk65vmIJ9q5,,2018-05-04 22:52:52,2018-05-04 23:10:14,,,1,3,0,4,3,1,1,2,-21.0,toys,1250,ribeirao preto,SP,1,credit_card,2,22.759999999999998,748.0,37.0,7.0,36.0,1
d02xxJIEb1rw,FXtmRDrHEsxv,5YpZRhwM0e0V,19.83,2.93,VZBhlJy151lg,,2018-05-04 22:52:52,2018-05-04 23:10:14,,,1,3,0,4,3,1,1,2,-21.0,toys,1250,ribeirao preto,SP,1,credit_card,2,22.759999999999998,748.0,37.0,7.0,36.0,1
tmHrDtgr4BlX,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,28.61,zhh0zldTPc5f,delivered,2018-05-04 22:53:19,2018-05-08 04:33:13,2018-05-16 16:34:00,2018-06-07,1,3,3,1,2,2,0,3,-10.216931216931217,toys,21630,rio de janeiro,RJ,1,wallet,1,85.5,2600.0,50.0,10.0,30.0,1
F3oMr493JRm9,FOVdRWa3Mx1i,vLWjzgEuN5Xb,42.2,37.9,6ArxRskkVG6Q,delivered,2018-05-04 23:03:45,2018-05-04 23:15:20,2018-05-14 19:42:35,2018-05-18,1,3,0,4,3,1,0,3,-7.333333333333333,auto,13402,sao paulo,SP,1,credit_card,1,80.1,2950.0,41.0,19.0,41.0,1
XoO65XTa11WV,VyvqSoUrvQ46,RsUgQvBvc24M,53.89,19.6,9dBXdlE358WM,delivered,2018-05-04 23:18:55,2018-05-04 23:33:50,2018-05-14 16:48:48,2018-05-25,1,3,1,3,1,3,0,3,-11.789473684210526,toys,28140,sao paulo,SP,1,credit_card,3,73.49000000000001,363.0,18.0,13.0,13.0,1
dDvyiHtrpnSj,j37mNaFLssng,P2nCHWuo0HC0,1275.0,23.07,Z2WWeDIB3cas,,2018-05-04 23:20:54,2018-05-05 23:15:16,,,1,3,3,1,0,4,0,3,-16.2,computers_accessories,6810,santos,SP,1,credit_card,6,1298.07,200.0,17.0,13.0,13.0,1
2LyQ142nt4j4,sCONCvmO1cEY,0Mzbc3aACMOQ,159.9,68.17,rHNg9RNdAJGB,delivered,2018-05-04 23:22:26,2018-05-04 23:35:10,2018-05-10 23:08:45,2018-05-23,0,4,1,3,2,2,0,3,-13.217021276595744,computers_accessories,16013,montes claros,MG,1,credit_card,1,228.07,6550.0,20.0,20.0,20.0,1
UMB4J6Yso9yF,ntV3wn7RFntf,8cMMpAAFEsxE,277.47,23.57,2sKjx6Yq4K7U,,2018-05-04 23:28:10,2018-05-04 23:50:19,,,1,3,0,4,3,1,0,3,-8.428571428571429,toys,46650,maceio,AL,1,credit_card,1,301.04,200.0,25.0,7.0,16.0,1
lOLcJ8ZrABop,1edaUIVffPFF,RsUgQvBvc24M,128.99,28.61,Ym5bVT5TJnr2,delivered,2018-05-05 00:47:56,2018-05-05 01:10:42,2018-05-15 16:39:46,2018-05-28,3,1,2,2,2,2,0,3,-12.223107569721115,watches_gifts,92440,sao bernardo do campo,SP,1,credit_card,4,157.60000000000002,584.0,16.0,11.0,13.0,1
of3jV79MGwMJ,s284eb92Zw1i,UmQttOWjmUMt,95.03,15.48,AhBG8xecC5vA,delivered,2018-05-05 01:38:34,2018-05-07 16:12:33,2018-06-08 21:18:39,2018-06-01,1,3,3,1,1,3,0,3,-6.285714285714286,toys,7435,saude,BA,1,credit_card,2,110.51,1500.0,40.0,25.0,20.0,1
fK0jqdIlN8Ek,cNIQyQD7lRhk,5FvGdji6skxT,820.0,89.34,VX6jssZQh85a,,2018-05-05 07:01:33,2018-05-05 07:10:12,,,3,1,2,2,1,3,0,3,-12.571428571428571,toys,95885,caucaia,CE,1,credit_card,4,909.34,150.0,17.0,8.0,14.0,1
aIlDB6QWpgPO,rtiHziGBmYUe,q8r1189prXV1,24.62,11.31,IhpC3II4BK3O,delivered,2018-05-05 07:12:07,2018-05-05 07:33:40,2018-05-11 23:04:39,2018-06-06,3,1,0,4,3,1,0,3,-12.76923076923077,toys,28620,gramado,RS,1,credit_card,1,35.93,1950.0,16.0,105.0,14.0,1
GugjPTBLiyhp,LCYomi3ZR4m0,c5IEA7Rb9mm7,144.99,28.82,paKmyt3p5Fnc,delivered,2018-05-05 08:27:10,2018-05-08 04:14:41,2018-05-21 11:37:44,2018-05-29,1,3,3,1,0,4,0,3,-7.382352941176471,books_technical,73802,rubelita,MG,1,wallet,1,173.81,950.0,29.0,3.0,21.0,1
P5Lz3YPiPy8A,X8lRbDPFPJaw,AS10URtcvnbg,161.0,12.28,D5zAJ1Q8LDig,delivered,2018-05-05 08:56:58,2018-05-05 09:10:50,2018-05-14 19:49:39,2018-05-25,1,3,0,4,3,1,0,3,-15.666666666666666,toys,97509,curitiba,PR,1,credit_card,1,173.28,650.0,17.0,24.0,11.0,1
IwUW2YL41CH4,5QpYODSzcyXO,cGYqbZqqQHjS,249.6,30.67,Gk2CzTWhrvMd,,2018-05-05 09:13:56,2018-05-08 04:14:40,,,1,3,0,4,3,1,2,1,-6.0,toys,3673,fortaleza,CE,1,wallet,1,280.27,552.0,22.0,16.0,18.0,1
1crjATZAHAYx,1edaUIVffPFF,RsUgQvBvc24M,359.6,28.61,z60jwoJbacaH,delivered,2018-05-05 09:22:24,2018-05-05 09:39:09,2018-05-26 00:08:34,2018-06-08,1,3,2,2,2,2,0,3,-12.223107569721115,watches_gifts,24813,massape,CE,1,credit_card,5,388.21000000000004,584.0,16.0,11.0,13.0,1
oXKuXsv4Pa3X,u2atxLeCkaHI,KH9VVC2iPaCb,42.89,16.89,Sdp7TcwNvhsl,delivered,2018-05-05 09:24:20,2018-05-08 03:52:43,2018-05-15 20:32:48,2018-06-01,1,3,0,4,0,4,0,3,-11.771428571428572,electronics,65220,pedreira,SP,1,wallet,1,59.78,100.0,23.0,8.0,18.0,1
brECOMWCksgE,GvBzGCvvIC2D,v4i9GZGfxgTZ,679.0,38.82,t7qCr2KYkWgt,delivered,2018-05-05 09:25:48,2018-05-08 04:55:33,2018-05-15 14:26:52,2018-05-29,1,3,2,2,2,2,0,3,-10.742857142857142,toys,2350,cariacica,ES,1,wallet,1,717.82,1000.0,53.0,8.0,18.0,1
5hffgRzyx9qH,GvBzGCvvIC2D,v4i9GZGfxgTZ,679.0,38.82,h5ZKRiom2tyA,delivered,2018-05-05 09:25:48,2018-05-08 04:55:33,2018-05-15 14:26:52,2018-05-29,1,3,2,2,2,2,0,3,-10.742857142857142,toys,2350,cariacica,ES,1,wallet,1,717.82,1000.0,53.0,8.0,18.0,1
wi7j0dm0UvGb,GvBzGCvvIC2D,v4i9GZGfxgTZ,679.0,38.82,eHVaBssG6HRW,,2018-05-05 09:25:48,2018-05-08 04:55:33,,,1,3,2,2,2,2,0,3,-10.742857142857142,toys,2350,cariacica,ES,1,wallet,1,717.82,1000.0,53.0,8.0,18.0,1
avAvkOFN1T8e,ZYPchxW1iEmY,hZDPWQ7DEz8I,1658.83,50.28,WFf36tjtya41,delivered,2018-05-05 09:42:51,2018-05-05 09:55:20,2018-05-11 17:56:56,2018-05-29,1,3,3,1,3,1,2,1,-6.0,toys,32415,sao paulo,SP,1,credit_card,1,1709.11,192.0,16.0,13.0,13.0,1
FF4iFrPNLK4O,Ei0kW3Zy50BS,qnplB5uiTm6l,111.27,6.87,Pu9XyWRf7pJ2,delivered,2018-05-05 09:50:33,2018-05-05 10:13:54,2018-05-11 14:08:46,2018-05-29,1,3,0,4,3,1,0,3,-16.666666666666668,toys,85857,conceicao do castelo,ES,1,credit_card,3,118.14,500.0,20.0,16.0,20.0,1
YvhXRx05iMas,DpvhQPZ1Li9a,2HgT2MWHngsN,77.4,36.65,qychHu1J0Qy5,delivered,2018-05-05 09:51:37,2018-05-08 03:52:36,2018-05-11 20:44:31,2018-05-23,1,3,3,1,0,4,0,3,-10.0,toys,89982,itaporanga,SP,1,wallet,1,114.05000000000001,1683.0,25.0,22.0,22.0,1
ifDwMBUb0VO9,DpvhQPZ1Li9a,2HgT2MWHngsN,77.4,36.65,7nEzirn9aLV5,delivered,2018-05-05 09:51:37,2018-05-08 03:52:36,2018-05-11 20:44:31,2018-05-23,1,3,3,1,0,4,0,3,-10.0,toys,89982,itaporanga,SP,1,wallet,1,114.05000000000001,1683.0,25.0,22.0,22.0,1
TeUMmV7PEvyk,9ESslgxXhqCZ,3KuTukGXgD7C,252.99,4.52,IStyqeF6JCSh,,2018-05-05 10:09:32,2018-05-08 04:15:00,,,1,3,0,4,3,1,1,2,-22.0,toys,8061,campo grande,MS,1,wallet,1,257.51,100.0,16.0,3.0,11.0,1
WvlpvPNhC33N,9ESslgxXhqCZ,3KuTukGXgD7C,252.99,4.52,dwjauvQSo9lT,delivered,2018-05-05 10:09:32,2018-05-08 04:15:00,2018-05-14 21:14:41,2018-06-05,1,3,0,4,3,1,1,2,-22.0,toys,8061,campo grande,MS,1,wallet,1,257.51,100.0,16.0,3.0,11.0,1
65T8SNB1XSCZ,xT3XLOsNSBrf,c5IEA7Rb9mm7,197.99,75.26,Eq6u5qOcwG7m,,2018-05-05 10:11:19,2018-05-08 04:14:31,,,1,3,0,4,3,1,2,1,-4.8,toys,4274,rio de janeiro,RJ,1,wallet,1,273.25,2150.0,30.0,5.0,20.0,1
WBWbZccj70GN,o6Na5dqQ8W2g,coi9xkdo66JI,95.17,23.7,1OmxNKhHY7VS,,2018-05-05 10:18:35,2018-05-05 10:30:16,,,1,3,1,3,1,3,0,3,-17.058823529411764,watches_gifts,88740,jacarei,SP,1,credit_card,5,118.87,314.0,18.0,11.0,14.0,1
MkHtsdEdlDvh,FsYsffFhh1WM,1h6SSNc2BYo9,10.49,11.39,EMykDTifmjnn,delivered,2018-05-05 10:23:10,2018-05-05 10:35:16,2018-05-10 17:55:27,2018-05-18,3,1,0,4,3,1,0,3,-7.8,toys,88190,sao paulo,SP,1,credit_card,2,21.880000000000003,1400.0,45.0,8.0,35.0,1
MRLoxnSOKtCM,HIecijGkduAn,P4kjq7WSvXsY,144.56,35.65,5ZqOhKeMLlSd,,2018-05-05 10:24:45,2018-05-05 10:35:18,,,1,3,0,4,3,1,2,1,-1.0,toys,15768,cacoal,RO,1,credit_card,8,180.21,150.0,17.0,7.0,17.0,1
j6C7YzHEHeos,FONh35Us9hek,k34HgvLodB3p,1590.0,91.32,pNBz4aMTuDaK,,2018-05-05 10:27:28,2018-05-05 10:35:22,,,1,3,0,4,3,1,1,2,-20.5,toys,13060,maua,SP,1,credit_card,2,1681.32,9950.0,47.0,20.0,60.0,1
buBLBpRM0K2O,CLRwXUuEkQwt,yGbPyLPc8PmT,1899.0,12.28,xyos2j2LUKQh,delivered,2018-05-05 10:35:37,2018-05-08 04:33:41,2018-05-18 20:06:56,2018-06-01,0,4,1,3,0,4,0,3,-10.857142857142858,watches_gifts,63046,pinhais,PR,1,wallet,1,1911.28,250.0,16.0,2.0,11.0,1
bYsczxsQ8t3m,4Z0NZCBldz5o,2jTASjIU2rIf,26.89,56.28,wlY3iXnFjlOl,,2018-05-05 10:40:02,2018-05-05 10:55:21,,,1,3,0,4,3,1,1,2,-25.33333333333333,toys,9672,santo andre,SP,1,credit_card,6,83.17,27150.0,100.0,25.0,65.0,1
KnOSXRmudt68,8ivFU5mPiFzD,CNWoEIUkMX7C,58.1,64.26,gYIPjlJ39qxh,delivered,2018-05-05 10:58:56,2018-05-05 11:15:10,2018-05-10 16:14:39,2018-05-25,1,3,0,4,3,1,0,3,-12.75,computers_accessories,81530,coronel fabriciano,MG,1,credit_card,4,122.36000000000001,650.0,25.0,11.0,15.0,1
p6WgmqyTiFjg,wEXYeIBMtNpz,7qJpsaaCZOk2,71.8,51.84,3K1WfXdjyynE,delivered,2018-05-05 11:00:30,2018-05-08 03:55:32,2018-05-18 17:32:21,2018-05-17,3,1,3,1,1,3,0,3,-10.413333333333334,toys,72878,sao paulo,SP,1,wallet,1,123.64,1700.0,65.0,6.0,50.0,1
iEb76Cmp3H8Z,kQUubjz9ahr1,AYTvmj7w9EFz,491.99,6.87,Cp2tZCu2xkLv,delivered,2018-05-05 11:09:09,2018-05-05 11:33:42,2018-05-11 14:57:03,2018-06-12,1,3,0,4,3,1,1,2,-32.0,toys,3102,rio de janeiro,RJ,1,credit_card,1,498.86,100.0,16.0,2.0,11.0,1
tWNmEIBIL3lG,82DpsHGTLkGB,RsUgQvBvc24M,159.99,34.13,zBKxTMqwzH8L,delivered,2018-05-05 11:40:42,2018-05-08 03:52:46,2018-05-16 21:22:32,2018-06-01,1,3,1,3,1,3,0,3,-8.98876404494382,toys,65140,alpinopolis,MG,1,wallet,1,194.12,444.0,20.0,14.0,16.0,1
pFgpqBdzIAby,82DpsHGTLkGB,RsUgQvBvc24M,159.99,34.13,hyXl3cjNI0fj,delivered,2018-05-05 11:40:42,2018-05-08 03:52:46,2018-05-16 21:22:32,2018-06-01,1,3,1,3,1,3,0,3,-8.98876404494382,toys,65140,alpinopolis,MG,1,wallet,1,194.12,444.0,20.0,14.0,16.0,1
2oKcOnbT2aUq,3hr001otfd42,5FAQ2DFjXxv9,100.0,37.9,gRk4gwvEmSq3,delivered,2018-05-05 11:49:41,2018-05-05 12:13:16,2018-05-15 17:07:12,2018-06-04,1,3,0,4,3,1,1,2,-18.6,toys,86920,brasilia,DF,1,credit_card,2,137.9,150.0,18.0,20.0,11.0,1
ib5HfvIA4spP,phBikVcs64AU,lE80LvZqGUwx,44.95,7.01,k1jHZP5HNLqo,delivered,2018-05-05 12:03:42,2018-05-05 12:15:19,2018-05-11 21:21:02,2018-05-24,1,3,0,4,3,1,0,3,-14.333333333333334,food_drink,15390,sao paulo,SP,1,credit_card,10,51.96,1650.0,24.0,24.0,24.0,1
UcVRwjEwbjOB,Qv7EIL0N6X8r,2ZJaGRSW74BZ,649.75,135.19,R6HVzfd6j0XX,,2018-05-05 12:25:23,2018-05-05 15:50:36,,,3,1,0,4,3,1,2,1,-5.5,office_furniture,54510,mogi das cruzes,SP,1,credit_card,10,784.94,15300.0,58.0,28.0,56.0,1
Gol09NaEbimO,Ffe8gTdmyO3U,4cJY064rRFhL,107.63,2.18,d9LWUB7evdSu,,2018-05-05 12:26:11,2018-05-05 12:53:15,,,1,3,1,3,2,2,0,3,-16.1256038647343,toys,8410,petrolina,PE,1,credit_card,2,109.81,533.0,22.0,11.0,20.0,1
IfgI2sKLUZY4,1edaUIVffPFF,RsUgQvBvc24M,359.6,5.59,2njSkuYgwKRH,,2018-05-05 12:27:18,2018-05-05 12:53:18,,,1,3,2,2,2,2,0,3,-12.223107569721115,watches_gifts,95095,ribeirao preto,SP,1,credit_card,5,365.19,584.0,16.0,11.0,13.0,1
wLsenw5RlM0Y,1edaUIVffPFF,RsUgQvBvc24M,359.6,28.61,Cyc2xlEh1qwO,delivered,2018-05-05 12:33:51,2018-05-05 12:53:23,2018-05-25 18:26:39,2018-06-07,1,3,2,2,2,2,0,3,-12.223107569721115,watches_gifts,7749,paulista,PE,1,credit_card,5,388.21000000000004,584.0,16.0,11.0,13.0,1
J6xaFCfnQSAu,ywB3lenJMvzr,dueCajRNsGcT,146.49,83.66,0moPJGKNbHd2,,2018-05-05 12:42:55,2018-05-05 12:55:31,,,1,3,0,4,3,1,2,1,0.0,toys,3678,guarulhos,SP,1,credit_card,1,230.15,725.0,27.0,10.0,16.0,1
PuXhfGp0EvLO,ZnwBU8MsDTww,K3pf5oeH5BI5,135.64,30.72,nQaqqoz9nt4M,delivered,2018-05-05 12:52:47,2018-05-08 03:52:42,2018-05-18 11:54:35,2018-06-01,1,3,0,4,3,1,0,3,-9.0,toys,38443,sao jorge,RS,1,wallet,1,166.35999999999999,950.0,35.0,11.0,11.0,1
98Jkls0OoVu9,Z2qTunKK4dTK,2jTASjIU2rIf,399.2,6.15,RzysakZmqS3a,delivered,2018-05-05 13:05:24,2018-05-05 13:33:24,2018-05-10 16:48:54,2018-05-30,1,3,0,4,3,1,0,3,-13.6,sports_leisure,17034,brasilia,DF,1,credit_card,1,405.34999999999997,550.0,16.0,10.0,12.0,1
EoSJWNuleMsV,wbsdUFDZE4XX,llGtG0u2M9jd,2899.0,60.07,OcsidZlf8GE3,,2018-05-05 13:16:14,2018-05-05 13:33:36,,,1,3,3,1,3,1,2,1,0.0,toys,55410,jundiai,SP,1,credit_card,1,2959.07,775.0,36.0,5.0,29.0,1
u1rssWWhopfH,1edaUIVffPFF,RsUgQvBvc24M,359.6,28.61,aE9wWvQxnC0c,delivered,2018-05-05 13:31:09,2018-05-08 04:14:54,2018-05-16 21:31:37,2018-05-28,1,3,2,2,2,2,0,3,-12.223107569721115,watches_gifts,6753,sao paulo,SP,1,wallet,1,388.21000000000004,584.0,16.0,11.0,13.0,1
d7p8KU8lvBTt,2Sht5Ify9u5z,nEFcgyUefBpa,309.9,18.05,HOIMK68oBsLj,canceled,2018-05-05 13:36:10,2018-05-05 13:50:25,,2018-05-17,1,3,2,2,1,3,0,3,-11.431372549019608,toys,86702,blumenau,SC,1,credit_card,1,327.95,541.0,19.0,12.0,16.0,1
yaPYi1DH6o6X,82DpsHGTLkGB,RsUgQvBvc24M,159.99,67.55,hsMD5WiCByN0,,2018-05-05 13:56:03,2018-05-05 14:13:48,,,1,3,1,3,1,3,0,3,-8.98876404494382,toys,39645,santos,SP,1,credit_card,6,227.54000000000002,444.0,20.0,14.0,16.0,1
Bb9XgcTFyhc4,1edaUIVffPFF,RsUgQvBvc24M,359.6,28.61,OcnLHC1FoM9C,,2018-05-05 13:57:15,2018-05-06 13:55:18,,,1,3,2,2,2,2,0,3,-12.223107569721115,watches_gifts,84196,rio de janeiro,RJ,1,credit_card,1,388.21000000000004,584.0,16.0,11.0,13.0,1
1fwWeNzQhzFh,sAP5uoLKcaQL,SgeUigb5Vbiv,177.97,49.26,miEfeYfNjYd3,,2018-05-05 13:57:37,2018-05-07 21:32:03,,,1,3,0,4,3,1,0,3,-7.0,toys,49750,sao jose dos campos,SP,1,credit_card,1,227.23,2933.0,40.0,7.0,24.0,1
gwGItwZIp6b9,Cjq4di8arIUK,P2nCHWuo0HC0,28.6,23.07,NDyqAszwpmxL,delivered,2018-05-05 14:00:57,2018-05-05 14:13:53,2018-05-11 21:16:40,2018-06-06,1,3,0,4,0,4,1,2,-19.5,toys,45065,sao paulo,SP,1,credit_card,1,51.67,200.0,16.0,16.0,16.0,1
DTN078Q3L5re,WRg3TaUFttMx,qdnpFAlJ06nJ,62.34,5.26,1zxVB2Rlku62,delivered,2018-05-05 14:04:22,2018-05-05 14:15:21,2018-05-12 11:58:36,2018-05-25,1,3,0,4,3,1,0,3,-13.0,home_construction,3157,guaratingueta,SP,1,credit_card,2,67.60000000000001,21300.0,20.0,20.0,20.0,1
5u1CLg8v2SGM,E9OiMOkPkNam,RsUgQvBvc24M,155.4,92.03,N7jX7I1NnZzG,delivered,2018-05-05 14:05:06,2018-05-05 14:29:50,2018-06-22 20:07:50,2018-06-01,1,3,3,1,1,3,0,3,-8.93421052631579,toys,3525,cambui,MG,1,credit_card,5,247.43,335.0,17.0,11.0,16.0,1
8CgVEXmqaku3,5QpYODSzcyXO,cGYqbZqqQHjS,249.6,34.33,Ug6aOIl4vs94,delivered,2018-05-05 14:16:58,2018-05-05 14:30:12,2018-05-12 18:52:00,2018-05-18,3,1,0,4,3,1,2,1,-6.0,toys,41321,osasco,SP,1,credit_card,1,283.93,552.0,22.0,16.0,18.0,1
np8Au1sM9JgQ,nXLbooJYCCj1,hb8so0vLFXA2,23.77,36.91,1UIbXydqw74l,,2018-05-05 14:30:27,2018-05-07 16:12:56,,,1,3,0,4,3,1,0,3,-11.0,toys,23017,salvador,BA,1,credit_card,1,60.67999999999999,2400.0,16.0,50.0,22.0,1
lxApkb0Fautr,6M6QxDT4iGx5,DhnYfWO3PJ5F,282.0,47.94,vL0BQVReX5th,delivered,2018-05-05 14:30:48,2018-05-05 14:53:27,2018-05-22 19:33:20,2018-06-14,1,3,0,4,3,1,0,3,-17.666666666666668,cool_stuff,5209,panambi,RS,1,credit_card,3,329.94,8450.0,45.0,24.0,39.0,1
lEOaKEsrwHEJ,cNGvkWh3pdBx,NdflSAWrgU3P,46.89,33.84,dcoxzdvz7NXA,delivered,2018-05-05 14:39:39,2018-05-07 15:55:30,2018-05-10 02:51:49,2018-05-18,1,3,0,4,3,1,0,3,-8.0,toys,95935,taboao da serra,SP,1,credit_card,1,80.73,3550.0,45.0,28.0,27.0,1
mqSU34a0neTi,YCJlOAXzSK2U,tIDK1g2TMADE,139.98,28.6,usMjYwvkXXdZ,delivered,2018-05-05 14:48:34,2018-05-05 15:10:35,2018-05-17 11:11:20,2018-05-25,3,1,0,4,3,1,0,3,-9.428571428571429,home_appliances_2,9625,goiatuba,GO,1,credit_card,10,168.57999999999998,8850.0,45.0,33.0,35.0,1
HQ1U5wNyn8f3,sCONCvmO1cEY,0Mzbc3aACMOQ,159.9,104.08,UE0QSxUb3SOI,,2018-05-05 14:51:00,2018-05-05 15:10:42,,,1,3,1,3,2,2,0,3,-13.217021276595744,computers_accessories,68554,campo grande,MS,1,credit_card,2,263.98,6550.0,20.0,20.0,20.0,1
ULqtvVdLumFL,LOzqrX5A1Fug,lOhCPYW90ZcM,399.2,34.33,wvYutJ8zuXE9,,2018-05-05 15:04:54,2018-05-05 15:15:16,,,3,1,0,4,3,1,2,1,10.0,toys,89252,sao paulo,SP,1,credit_card,2,433.53,400.0,30.0,30.0,11.0,1
ZTZUQXy5xDpy,dLxu1GG3ct1L,coi9xkdo66JI,236.52,73.11,5pvQKhyFsg8B,delivered,2018-05-05 15:09:23,2018-05-05 15:33:09,2018-05-16 22:31:18,2018-05-30,3,1,0,4,0,4,0,3,-14.823529411764708,toys,1122,mogi-guacu,SP,1,credit_card,2,309.63,310.0,16.0,10.0,12.0,1
4CkJ1gQfq62Q,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,18.4,9yi5ZbIIhUmx,delivered,2018-05-05 15:16:04,2018-05-05 15:33:15,2018-05-08 20:28:49,2018-05-18,1,3,3,1,2,2,0,3,-10.216931216931217,toys,13060,maua,SP,1,credit_card,1,75.28999999999999,2600.0,50.0,10.0,30.0,1
NLxAa8VcaRF8,ACntE1BhCSuV,jSOhwPWVF2Xx,153.4,34.33,pZVcebhTVqVH,,2018-05-05 15:26:52,2018-05-08 04:34:30,,,1,3,0,4,3,1,2,1,0.0,toys,68540,sao paulo,SP,1,wallet,1,187.73000000000002,200.0,19.0,4.0,11.0,1
Mi3yitObJEnV,SL5GqK9t2Roc,bl8PTwqK0kvN,265.9,6.15,UcGRuYIx9eL4,delivered,2018-05-05 15:32:53,2018-05-06 15:33:28,2018-05-14 21:38:28,2018-06-01,1,3,0,4,3,1,0,3,-11.333333333333334,toys,2726,sao jose do rio preto,SP,1,credit_card,5,272.04999999999995,200.0,20.0,20.0,20.0,1
